id,nome,data_nascimento,cpf,cep,cidade,sigla_uf,pais,sexo,telefone,email,data_cadastro
d454eff1-f538-4acb-92cf-2209077e3678,Isis Cirino,1988-10-12,648.590.179-28,35570-221,Correia da Prata,DF,Brasil,F,(081) 7887-6288,64859017928@example.com.br,2024-07-01
376556b2-3ac0-4c8c-9edd-938a3490c552,Isabel da Luz,1931-04-04,918.340.448-83,79407-695,Costela,AM,Brasil,M,+55 41 2157 3896,91834044883@example.com.br,2025-05-18
01fbfdc8-8a53-4918-a826-6164c00ebe02,Antonella Guerra,1950-10-29,551.035.796-94,24176-581,Vieira,PA,Brasil,F,71 0705-5253,55103579694@example.com.br,2026-05-05
eee99243-d14c-4db6-899d-23004a7b8e18,Srta. Clara Sampaio,1986-04-18,405.670.530-10,14315008,Vieira Grande,RN,Brasil,F,84 0300-8550,40567053010@example.com.br,2025-09-20
ed5e878e-7729-470f-82c0-45c355a51443,Erick Vargas,1978-08-12,143.255.313-09,04197229,Montenegro,SP,Brasil,M,0300 395 2639,14325531309@example.com.br,2024-11-29
cc435957-1292-48c4-a561-30c6d26eacc0,Ana Cecília Sales,1934-07-22,791.826.641-86,98033-023,Porto do Norte,RJ,Brasil,M,0800 771 2078,79182664186@example.com.br,2025-05-29
1095672f-459f-4c83-b6cc-4dfd7a61ad44,Marina Sá,1976-02-15,163.072.491-15,36807802,Garcia,PR,Brasil,F,+55 (084) 4868 8773,16307249115@example.com.br,2024-10-05
b16b97da-06b9-4fe2-a00b-aca385b87f26,Carolina Farias,1950-02-20,339.345.191-25,95507601,Pires,GO,Brasil,F,+55 (084) 9484 6279,33934519125@example.com.br,2025-03-24
5200a561-64fa-4fcf-9931-8c8336c5f154,Esther Pimenta,1980-06-04,563.133.004-36,77533441,Souza de Goiás,PA,Brasil,F,31 4440-5655,56313300436@example.com.br,2024-10-23
841b5e75-9459-4d7f-880e-c2b20d956590,Giovanna Costela,1963-07-05,859.553.344-44,92273205,Mendes do Campo,CE,Brasil,M,0800 205 2797,85955334444@example.com.br,2024-06-25
cb0fef5c-1dec-489f-998b-eae610456546,Sra. Emanuelly Aparecida,1946-11-11,357.602.667-90,55585-572,Barros do Campo,AL,Brasil,F,+55 51 8042 0782,35760266790@example.com.br,2025-09-07
1829db7e-96dc-4f31-812f-d2fbfae294e3,Otávio Araújo,1995-01-08,359.403.299-34,20986433,Andrade Alegre,PR,Brasil,F,+55 (031) 1010 8156,35940329934@example.com.br,2025-11-19
8b8c32ba-ec8c-489b-bd0b-df3a01f4e276,Sra. Vitória Novaes,1956-11-22,528.081.816-52,23007168,Rodrigues,BA,Brasil,M,41 6349-0046,52808181652@example.com.br,2026-03-07
aa0092fe-b81f-4cb1-8a1f-4b60ae96e03f,Ágatha da Costa,1947-07-11,640.712.825-52,47550-922,Peixoto,RN,Brasil,M,+55 11 5435-2521,64071282552@example.com.br,2026-02-10
7e1aa061-197a-43ba-8b4c-4ebf890726a4,Mateus da Rosa,2005-05-27,608.230.638-80,02390-961,Cunha,ES,Brasil,M,(061) 4063 2346,60823063880@example.com.br,2024-08-15
6bda2018-ad7a-4cc3-bb79-e2303988657b,Enrico Almeida,1940-10-17,701.831.651-74,00025581,Fernandes do Sul,CE,Brasil,M,51 2206 4366,70183165174@example.com.br,2025-02-01
f5c4d667-f76c-415c-978b-69f9e340dcad,Isaac Silveira,1980-11-04,704.700.985-61,36432-747,Pacheco,RO,Brasil,M,+55 61 5859 4081,70470098561@example.com.br,2025-12-30
e80b71e6-6cfb-4173-a008-c40b7e91ddbb,Mirella Viana,1976-04-23,186.585.434-43,39381-370,Souza da Mata,TO,Brasil,M,61 7487-3933,18658543443@example.com.br,2026-04-24
25e1ec8d-2f53-4d44-aaa5-d9c48c89c9fd,Maria Júlia Marques,1943-08-16,752.966.279-88,04066529,Pimenta Alegre,SP,Brasil,M,+55 41 4954 6723,75296627988@example.com.br,2025-02-19
5796becf-b9cc-411c-94ea-18622a8af622,Levi Pires,1977-07-30,914.769.981-37,54439-445,Cunha das Flores,SP,Brasil,F,41 7651 6164,91476998137@example.com.br,2024-09-21
1c5c2f3c-6536-4faf-9bee-a6f0d7d9ac4c,Clarice Pacheco,1946-03-25,352.653.297-05,85754-294,Mendes,RN,Brasil,F,+55 (061) 8092 8989,35265329705@example.com.br,2026-03-29
9da40213-ddd4-45c7-ae4a-d0792b33ed27,Srta. Anna Liz da Conceição,2000-11-28,259.195.208-75,53527602,da Costa da Praia,AM,Brasil,M,(061) 1177 4367,25919520875@example.com.br,2025-01-25
a54292ae-e6de-47d1-901c-fd673ee6fade,Mathias Garcia,1967-02-09,625.038.049-10,71985670,Cavalcanti da Prata,CE,Brasil,F,(031) 6111-7099,62503804910@example.com.br,2024-08-14
abccf7ff-54e1-42c3-adf8-d59214dd1cd1,Dra. Júlia da Paz,1969-05-16,809.597.684-74,36241335,Melo,PE,Brasil,M,+55 (081) 2730-7282,80959768474@example.com.br,2024-06-25
ffcc4253-739b-4833-9f42-eb88c086201c,Sophia Leão,1981-06-11,877.830.734-77,66641-771,Castro da Praia,AL,Brasil,M,41 0046-1658,87783073477@example.com.br,2024-08-19
31421674-4f95-46a8-be39-cd570befefe4,Dra. Maria Isis Aragão,1989-01-12,324.733.586-13,75752409,Novais de Duarte,PR,Brasil,M,(021) 3958 9211,32473358613@example.com.br,2025-04-26
80098d0f-3c39-408c-a5fc-94c9c85ab75e,Sr. Rodrigo Pacheco,2003-07-03,613.459.831-58,86086-567,Martins,RO,Brasil,M,(021) 8779 4348,61345983158@example.com.br,2025-03-27
47b24f51-1e19-4455-93a7-f231d080c552,Ravi Fonseca,1980-12-23,264.107.487-04,00732793,Oliveira,RO,Brasil,F,(084) 5346 0328,26410748704@example.com.br,2025-07-05
103e4ac4-9577-43a5-b26f-e9895c2baea7,Luiz Otávio Ribeiro,1948-05-22,668.211.192-94,61955-765,Aragão de Câmara,MG,Brasil,F,0900 154 3391,66821119294@example.com.br,2025-05-28
d941833b-ca4c-4f12-9b5a-dcb74bc37abf,Maya Guerra,1925-09-27,951.478.330-17,50613-930,Albuquerque Alegre,RN,Brasil,F,61 5430 9627,95147833017@example.com.br,2025-01-22
4a5b336e-ded5-4247-a69d-c201e624f3f2,Ana Beatriz Cassiano,1979-07-26,021.949.144-01,77532-554,Câmara,MT,Brasil,M,(061) 2215 7121,02194914401@example.com.br,2025-04-23
a9c04886-79b2-402a-b885-75805303295d,Murilo Guerra,1961-04-12,668.795.133-10,94445061,da Paz,MS,Brasil,M,+55 (084) 0938-8347,66879513310@example.com.br,2025-03-20
48d3fcf6-e8a1-41e6-9a52-ede22109c059,Ayla Ribeiro,1999-12-27,771.714.054-36,30489-848,da Cruz,CE,Brasil,F,(041) 7159 6809,77171405436@example.com.br,2025-04-17
9432b8c2-f93f-4636-8298-22ccb14a937f,Daniela Pastor,1984-01-30,523.419.217-63,93765-603,Costela de Gonçalves,AM,Brasil,F,0300 718 7516,52341921763@example.com.br,2025-01-23
09497518-823d-4b0d-bc4e-fea6ef43c379,Juliana da Costa,1979-11-01,324.111.033-77,57672412,Albuquerque de Porto,RO,Brasil,F,(084) 6011-6808,32411103377@example.com.br,2024-08-08
495541af-561d-4864-899b-c75537afee19,Srta. Cecilia Andrade,1957-10-18,729.234.237-16,55963-819,Silveira,AC,Brasil,M,51 0633 2263,72923423716@example.com.br,2025-02-28
ec035ac3-a629-457b-b650-beff33a48b08,José Martins,2003-01-15,692.652.394-07,16143972,Moura,ES,Brasil,F,61 9493-9896,69265239407@example.com.br,2025-06-25
b52cc134-b59a-4cf3-8cf7-d83bec185035,Rafael Mendonça,2008-04-29,418.045.599-24,33840-716,Pastor,DF,Brasil,F,+55 71 7846-1605,41804559924@example.com.br,2026-02-26
5de201ac-13a0-493d-ba54-966cc4dac1d9,Asafe Correia,1931-02-17,233.095.975-97,54703352,Pastor,MA,Brasil,F,0800-431-6241,23309597597@example.com.br,2025-09-05
05dc07b2-dd5d-425f-8f1c-1b4b76b9c8f9,Daniela Correia,2001-11-26,646.820.062-06,80309118,Rezende do Campo,DF,Brasil,M,+55 (041) 9984-5994,64682006206@example.com.br,2025-06-25
ff455585-7606-45fa-ba25-4e1611e1a19b,Maria Luísa Ferreira,1971-11-21,452.069.063-67,74703457,Correia,MS,Brasil,M,+55 71 9903 0937,45206906367@example.com.br,2025-08-15
5bf6737d-2a0f-43ea-927f-73cca4ed92f9,Dr. Henrique Pires,1931-06-20,961.739.551-07,34165455,Moraes de Pinto,RO,Brasil,M,+55 21 7101-3618,96173955107@example.com.br,2025-09-12
ca1da5b4-36ee-4944-a095-8018c1d00195,Srta. Sophia Azevedo,1927-01-25,426.733.869-01,53759435,Monteiro,SP,Brasil,F,0500 708 6487,42673386901@example.com.br,2025-06-02
44029985-9a6e-4b11-8555-f5703e572d2b,Nathan Montenegro,1987-12-25,647.831.392-92,40117619,Camargo,MA,Brasil,F,(061) 7519-8537,64783139292@example.com.br,2025-11-08
f58b9a75-688f-48e8-a306-8bb47afc958e,Dr. Benjamin Pires,1962-01-12,316.347.852-04,08425788,Casa Grande,BA,Brasil,M,+55 41 2364 7313,31634785204@example.com.br,2025-03-15
7775f45d-553e-4a98-8c02-206dd4e409e3,Apollo Oliveira,1934-06-15,138.210.173-15,38000-059,Marques de Goiás,PE,Brasil,M,0800 361 3729,13821017315@example.com.br,2024-07-08
0cd6c27d-7ef3-4332-9984-a96c08f664b9,Noah Casa Grande,1927-10-23,829.681.247-46,59186012,Aragão de Minas,AC,Brasil,F,+55 41 1674 6426,82968124746@example.com.br,2024-11-12
53e63279-458d-4e84-9730-95bc6df6b0db,Alana Barbosa,1988-03-18,059.791.221-22,42876985,Fonseca,MS,Brasil,F,0900-242-0384,05979122122@example.com.br,2024-07-30
ffe25fa6-6e16-4211-b058-c9ad80e59c75,Helena Viana,1929-11-11,158.493.450-80,55526418,Caldeira do Sul,TO,Brasil,F,+55 41 2121 3162,15849345080@example.com.br,2025-09-23
562c72e6-c9ea-4616-b8a3-1d892419dc1f,Arthur Gabriel Câmara,1934-10-28,424.231.427-90,00334-290,Novais,GO,Brasil,M,+55 11 0400-5622,42423142790@example.com.br,2024-11-07
999d95b6-e208-4bb9-a5dc-6074e60ece7b,Gabriela Duarte,1964-03-04,161.773.266-33,73986-404,Cirino Grande,AM,Brasil,M,0900-781-0024,16177326633@example.com.br,2024-09-01
88d786f7-6f42-4237-8f04-7d974dfb6216,Dra. Cecilia Freitas,1948-12-15,147.784.372-08,03115-852,Macedo de Rocha,SP,Brasil,M,71 0227-5723,14778437208@example.com.br,2025-08-18
be5e7bac-9a39-4b98-b2ba-52e53ca1b7f8,Vitória Cassiano,1951-01-20,205.843.841-82,98759868,Brito de da Mata,MG,Brasil,M,0500 263 3064,20584384182@example.com.br,2025-04-20
ae1d625e-8c52-418d-8095-ed1ebca6ffd2,Ana Clara Pires,1945-04-21,005.353.195-12,53177397,Duarte da Praia,RO,Brasil,F,(084) 7667 7887,00535319512@example.com.br,2026-04-18
74fee5f9-6acb-4689-a47c-7bcb8038ac40,Henry Gabriel da Mata,1985-02-05,370.351.352-84,28028-872,Nunes de Goiás,SP,Brasil,M,(071) 2335-9131,37035135284@example.com.br,2025-04-10
1114deb7-7446-43e6-956e-686b5f8c44f0,Sra. Evelyn Farias,1994-01-02,474.711.796-96,94147417,Macedo Verde,RR,Brasil,F,(021) 3509-5902,47471179696@example.com.br,2025-09-16
dfe889b2-cd80-4f21-87b3-8156215a5c7c,Dr. Emanuel da Conceição,1951-05-26,130.290.804-05,08634731,Andrade do Norte,RR,Brasil,F,+55 (051) 1142-1008,13029080405@example.com.br,2026-01-29
d01afa5b-5339-4644-85ba-fc0d03d81877,Clara Vargas,1941-11-17,041.075.492-10,83645264,Pastor Paulista,BA,Brasil,F,+55 51 6765 4632,04107549210@example.com.br,2025-05-20
83317823-7915-4476-97a9-aef1081fef06,Dom da Mota,1929-08-28,722.284.894-25,16267109,Dias,CE,Brasil,F,+55 (021) 8159-7651,72228489425@example.com.br,2026-01-01
579337a7-fb51-433f-a9aa-c1cac0a69ae6,José Miguel Nogueira,1930-05-02,651.427.491-29,07608-217,Camargo das Pedras,PB,Brasil,M,0900 134 4816,65142749129@example.com.br,2024-07-14
e92ee93b-d6af-4fef-a0cd-5b53b715a2b0,Vitor Caldeira,2007-10-23,246.064.483-59,43288-014,Moraes,GO,Brasil,M,+55 51 7107 1488,24606448359@example.com.br,2026-02-12
d3c2082f-b687-412b-9f90-7d079b1c10e2,Maitê Aragão,1969-03-02,189.148.613-64,81745-784,Ferreira,SC,Brasil,M,84 7710 4709,18914861364@example.com.br,2026-03-24
f3357e2d-3bb0-446c-b1eb-d1d138e43cda,Josué Mendes,1942-11-11,239.526.814-67,47949-985,Pacheco,RS,Brasil,F,21 5350-7007,23952681467@example.com.br,2025-03-06
4ff474c9-2ec3-4b76-89ac-25d324d4eb1b,Maria Cecília Azevedo,1980-01-12,358.997.388-91,32294495,Novais,RS,Brasil,M,+55 71 8488 9076,35899738891@example.com.br,2026-05-04
f39751c5-dacc-4294-a635-2d4e914d6f0a,Cauã Moreira,1948-12-11,900.899.225-99,03319-261,Sampaio do Galho,MA,Brasil,M,+55 11 0619 2801,90089922599@example.com.br,2024-11-17
dedeb766-34d7-4fec-938f-fb779259dc85,Davi Luiz Cirino,2008-05-22,400.517.492-38,64658530,Machado Paulista,PR,Brasil,M,(071) 3495 8357,40051749238@example.com.br,2025-10-19
0467ba54-edd3-419e-a293-ab3b41713284,Sra. Ísis Mendonça,1948-01-26,095.053.741-88,14284-043,Barbosa,AC,Brasil,F,+55 61 4553-3078,09505374188@example.com.br,2026-04-09
2ae68700-4deb-49a5-99fe-ff03b52af851,Laura Melo,1997-10-16,219.806.378-11,35753624,Melo,AM,Brasil,F,(061) 9096-3137,21980637811@example.com.br,2025-06-10
f62e9cb6-cf75-4cff-9155-3eba81839f5a,Alice Rodrigues,1981-11-06,634.869.660-62,91553-370,da Cunha,MA,Brasil,F,0300-799-0787,63486966062@example.com.br,2025-11-27
75447243-a333-4dae-8d2e-96305ef88ff2,Leonardo Machado,1944-08-23,278.634.472-87,24262-267,Gonçalves da Serra,PE,Brasil,M,(081) 1554-8475,27863447287@example.com.br,2025-09-18
d83ff8f0-4cdb-4164-a8cd-ef6da79fb1c0,Maysa da Conceição,1930-06-28,361.041.670-36,21378-440,Cirino das Flores,TO,Brasil,M,(011) 1151-3173,36104167036@example.com.br,2025-07-12
5fd17cf7-4a28-4a11-9e10-ca35223fc872,Helena Costa,1981-12-07,050.119.835-76,24341672,Alves do Amparo,CE,Brasil,M,(031) 4736 3942,05011983576@example.com.br,2024-12-11
d8bb12d3-8e00-4e86-a28e-02508f83b28e,Ryan Barbosa,1937-02-18,215.332.148-19,17955164,Novaes de Goiás,MA,Brasil,F,+55 84 9537 4455,21533214819@example.com.br,2026-04-15
34349f85-3ad5-4d37-b340-101dad963287,Maria Eduarda Câmara,2003-02-25,740.633.724-77,44675467,Pires de Cavalcanti,PB,Brasil,M,84 0483 3016,74063372477@example.com.br,2024-07-16
fa0f31a1-5d47-48c3-9284-81f938aba8d6,Emanuella Melo,1978-08-30,148.840.931-98,77345-911,Costela,SE,Brasil,M,+55 21 2682 6631,14884093198@example.com.br,2025-05-23
cbcfe0a5-ad0d-4986-9b05-f86d672e5089,Dra. Ana Carolina Fernandes,1993-05-09,170.040.079-51,50438-229,Fernandes,ES,Brasil,F,+55 51 3836 7697,17004007951@example.com.br,2024-06-17
6efe3b7a-e7e0-4b2b-9b44-c0a1329a4bd5,Maria Isis Rezende,1927-12-23,514.969.917-50,22301-040,Pires,MG,Brasil,F,(031) 1229-1263,51496991750@example.com.br,2025-03-20
64457071-6ff8-4f61-9d6d-218bd30b422e,Joaquim Brito,1976-01-09,449.587.385-77,00713-066,Azevedo Verde,PA,Brasil,M,+55 (084) 6893-6761,44958738577@example.com.br,2025-09-27
6b13f8f1-7728-4cd0-9648-3b7d7d9864ac,Lívia Lima,1982-12-13,272.245.385-73,44793-043,Cunha das Flores,RR,Brasil,F,(071) 7557-3373,27224538573@example.com.br,2026-02-03
91f79209-7df1-486d-9d56-3cedd70d8b1b,Otávio Silva,1959-06-03,304.640.014-64,52339-381,Duarte do Oeste,TO,Brasil,M,(071) 8970-3563,30464001464@example.com.br,2025-05-19
b68a6721-1b5a-479f-8082-fb9ff7faf9a9,Ana Vitória Cavalcante,1935-06-19,357.757.539-46,70728-098,Silva,AC,Brasil,M,51 0890 0432,35775753946@example.com.br,2025-10-08
d5af2f31-bdd6-4589-bbcd-bd247a05dfc1,Ayla Brito,1933-02-16,377.136.217-45,72562059,Martins,DF,Brasil,F,41 5623-0225,37713621745@example.com.br,2025-03-14
0464e048-af26-4743-b5db-13494e012dea,João Pedro Vasconcelos,1953-05-18,421.259.135-70,78228018,Moreira,TO,Brasil,M,+55 11 1406 1882,42125913570@example.com.br,2024-05-31
1a454760-d2af-4136-9c28-95a153731d9d,Luiz Miguel Novais,1930-08-24,510.904.147-08,84560-554,da Mota,SE,Brasil,F,(061) 3908-8497,51090414708@example.com.br,2024-12-06
5f4ba67a-b5de-4b1c-ad9b-19282ca83245,Davi Novaes,1972-06-28,211.658.548-20,04426-633,Viana,AC,Brasil,F,+55 (011) 0352 2491,21165854820@example.com.br,2025-09-11
949e58d3-3361-44ef-ab2f-f35f94e6187c,Catarina Nascimento,1978-05-05,987.249.194-10,27751-286,Nunes,PR,Brasil,F,+55 (081) 9884-9382,98724919410@example.com.br,2025-02-14
ef80272c-785b-4f83-81db-f16f4f8c4854,Rafael Novaes,1964-01-05,091.168.657-91,33762488,Casa Grande,AC,Brasil,M,81 4611 6254,09116865791@example.com.br,2026-02-11
2fd841fd-d850-4d19-8e2b-585f984c2617,Maria Liz Monteiro,2005-03-06,393.760.767-99,80648479,Guerra,ES,Brasil,M,0300 310 3135,39376076799@example.com.br,2026-05-03
f1d77cf7-a387-42da-a99b-273cd0fd8a90,Eloah Pacheco,1967-01-19,281.665.384-48,72437-469,Machado,PA,Brasil,M,(084) 2944-8695,28166538448@example.com.br,2025-03-24
8a6bc502-07aa-4b6b-94b2-15e260935f19,Joana da Luz,1996-04-30,469.015.761-54,93237027,Casa Grande de Caldeira,SP,Brasil,M,(071) 2504-5919,46901576154@example.com.br,2025-11-04
26acb1fa-5be4-4931-b145-0645e996920b,Beatriz Pastor,1999-04-13,918.290.152-15,44626-524,Duarte,MS,Brasil,F,0900-497-9316,91829015215@example.com.br,2024-08-23
0bc1e85f-a04e-4bd4-bcdc-4e953b27c07c,Zoe Sampaio,1971-02-08,778.498.343-06,18190-812,Sousa,SP,Brasil,F,+55 31 0954-4041,77849834306@example.com.br,2025-09-04
977175b7-b95d-4c61-8067-a3c4467cb427,Luiza Rocha,1952-04-08,972.561.405-84,40601677,Freitas Grande,AM,Brasil,M,41 9249 6477,97256140584@example.com.br,2024-06-27
569d6089-037f-4be8-bbd6-27d2954c87d5,Dra. Marcela Vieira,1936-05-04,893.391.795-22,68186166,Câmara da Serra,AL,Brasil,F,51 1824 8471,89339179522@example.com.br,2024-12-02
9f922488-2257-4333-a973-1ed1044ef2fb,Carlos Eduardo Lima,1969-01-31,745.818.139-11,21110-935,Silveira,PR,Brasil,M,+55 61 0780 7078,74581813911@example.com.br,2024-08-23
95641665-34a5-4a51-bdef-f9e06d3e89e1,Maria Júlia Aragão,1997-06-07,712.396.291-21,93798-954,da Paz do Campo,SC,Brasil,F,0500 305 0010,71239629121@example.com.br,2024-12-18
4aa7c17b-93e6-468a-8d34-9d7168bfa550,Gabriela Santos,1937-02-27,799.669.242-63,34358-525,Leão das Flores,CE,Brasil,M,+55 51 5455 7574,79966924263@example.com.br,2025-08-20
8db6ca0a-db7b-44ef-815b-a145234e2fa6,Maria Cecília Jesus,1944-05-17,701.877.865-33,67155-032,Costa do Sul,PI,Brasil,F,84 8045 2628,70187786533@example.com.br,2025-09-12
46cd3e4f-d01b-49e7-8591-408b4c4a4979,Maitê Novais,1956-10-22,195.698.178-91,17292-384,Martins do Oeste,GO,Brasil,F,(061) 7086-1766,19569817891@example.com.br,2025-08-11
1a1a79fb-396e-47b8-b9f4-dcc061ab31a0,André Monteiro,2003-02-03,757.682.383-27,71724548,Carvalho Paulista,BA,Brasil,F,+55 51 9458 3278,75768238327@example.com.br,2026-03-04
2fb49dde-a460-49a5-b495-24b3b89b6494,Eduarda Novaes,1961-10-26,737.865.216-96,03055732,Carvalho,RS,Brasil,F,+55 (071) 2320-1557,73786521696@example.com.br,2025-06-01
7d9fc462-d610-453b-a43d-8f115271a433,Valentina da Mata,1989-02-27,135.275.232-18,69276736,Jesus da Praia,RO,Brasil,M,51 1456 7682,13527523218@example.com.br,2024-12-09
153a1a4e-963e-4d0b-bafd-fac4c1a4547c,Ana Liz da Conceição,2002-04-29,345.528.551-05,91430-326,Macedo do Oeste,AL,Brasil,M,0900-488-5913,34552855105@example.com.br,2024-12-27
a870655b-96f0-420d-8cca-34e5115fcf7f,Mateus Camargo,2008-05-20,190.937.675-71,72870-157,Cavalcanti,MA,Brasil,F,(041) 3736 6429,19093767571@example.com.br,2026-01-01
aeba6ab0-9b46-4f52-a647-37697c51fce1,Camila Silveira,1984-11-02,564.882.427-33,78019080,Silveira,RN,Brasil,F,51 0919 0095,56488242733@example.com.br,2024-06-15
abbe8e07-59f7-4abe-9d14-1246f0bd52cc,Sr. Danilo Fonseca,2007-09-19,465.198.116-15,28642-756,Nascimento de Melo,CE,Brasil,M,+55 21 2901-9349,46519811615@example.com.br,2024-12-10
aab2a526-7645-4c5a-9aaa-2974507f29bf,Sra. Ana Cecília Fonseca,1938-06-08,776.046.721-68,10367-559,Fogaça Verde,RN,Brasil,F,51 6776 7578,77604672168@example.com.br,2024-07-01
17ba5ac2-b083-481d-abad-ac07195ec4cd,Leandro Campos,1968-02-05,244.483.178-73,69073-246,Correia de da Luz,MS,Brasil,M,0300 572 1370,24448317873@example.com.br,2025-07-26
2184000e-923e-4cef-838f-5c80b1a0b2f9,Dr. Pietro Rios,1984-11-11,724.737.063-64,50347-969,Farias,TO,Brasil,M,+55 21 8980-4412,72473706364@example.com.br,2026-02-21
d6430705-1e07-40f4-aa22-0c6227c6d04a,João Lucas Silva,1964-11-26,537.318.415-88,77367921,Souza,MT,Brasil,M,+55 41 3860-7202,53731841588@example.com.br,2026-04-17
cac6ba11-5fda-4a65-a9f4-b84f36152a6d,Juliana Abreu,1992-05-05,746.710.324-12,96816-772,da Luz,CE,Brasil,M,+55 (071) 1448-3971,74671032412@example.com.br,2025-04-10
516d6ac7-4da7-4da1-b846-18484276c408,Ana Liz Moreira,1948-06-21,954.573.589-21,25210127,Farias das Flores,PB,Brasil,F,(011) 2739-5878,95457358921@example.com.br,2024-07-17
cb756007-1835-469f-81f9-ca31538b5aeb,Théo Novaes,1965-06-02,349.857.058-13,86269534,Costela,AL,Brasil,F,+55 41 3038 5518,34985705813@example.com.br,2024-09-30
b913d1f7-51ad-45c3-bdfd-58cc50b57fb3,Luiza Oliveira,1997-01-18,262.383.978-96,48129-308,Souza,PB,Brasil,M,+55 (084) 9608-4256,26238397896@example.com.br,2026-05-08
0085d98b-6e67-4f77-b7f0-f67bc88d154b,Daniela Barros,1956-09-21,193.966.015-73,19761584,Cardoso da Mata,AP,Brasil,M,(084) 9312-7746,19396601573@example.com.br,2025-11-23
0ffa372f-adc4-45ec-b819-67d7846770af,Hadassa Moraes,1981-02-20,108.518.111-66,23590089,Azevedo,RR,Brasil,M,81 1762 7328,10851811166@example.com.br,2024-12-04
379f9a18-7559-4356-8f2d-d65da60aa521,Gustavo Andrade,1996-05-24,248.535.401-39,68815-005,Abreu Grande,PI,Brasil,F,+55 84 5607-3062,24853540139@example.com.br,2024-06-19
71360632-5051-417a-9fec-b298559ed14f,Dra. Lívia Guerra,1998-06-01,843.466.435-27,07831-458,Moura Alegre,RJ,Brasil,M,84 2753 2256,84346643527@example.com.br,2024-12-22
d694e0c7-352d-4f65-b4b1-2cc557234dcf,Rhavi Moura,1938-05-02,369.476.891-01,27404-813,Nogueira,SE,Brasil,F,(031) 0328 9684,36947689101@example.com.br,2025-12-06
5bcc1507-f720-4642-8ef5-fbc9381a28ad,Ana Vitória Rocha,1971-11-03,743.688.915-21,01388-979,Câmara,AL,Brasil,M,+55 81 1595-0860,74368891521@example.com.br,2025-02-04
f7479526-84d3-4250-90f8-c9785989077c,Maria Luiza Guerra,1994-04-05,926.128.708-62,69127-265,Freitas,SP,Brasil,F,+55 84 7311-8135,92612870862@example.com.br,2025-10-07
b99b209f-efca-47d0-b085-41a567c4e5e7,Brenda Oliveira,1930-08-12,115.376.956-28,16269-211,Leão,ES,Brasil,M,(061) 0683 2316,11537695628@example.com.br,2026-02-25
067a618f-cfea-4aba-909f-d74c1c5362f2,Davi Alves,1977-04-09,396.630.268-31,80643513,Santos da Mata,PR,Brasil,F,(021) 7021-2676,39663026831@example.com.br,2026-01-27
961a687e-ffab-40a9-bce4-98388ce63960,Sra. Isabelly Brito,1954-01-07,492.590.713-24,95814151,Cassiano,ES,Brasil,F,(084) 8490 5204,49259071324@example.com.br,2024-09-22
26c6300f-3a70-4550-927a-5c79bba5acc2,Sr. Luiz Felipe Montenegro,1978-02-08,977.480.402-29,70722-162,Ferreira Verde,AM,Brasil,F,(071) 2828-2502,97748040229@example.com.br,2025-09-26
be6fefdc-659a-41fe-9d2a-cf8c202d9d5c,Augusto Macedo,1927-03-07,824.809.510-86,78371975,Gomes,ES,Brasil,M,51 6300 5123,82480951086@example.com.br,2026-05-17
e77f4998-f363-4fd3-9b88-3b26f789ef02,Sr. Vitor Gabriel Moreira,2001-06-19,568.376.590-22,08590-695,Moreira Alegre,AC,Brasil,F,+55 (041) 9301-8179,56837659022@example.com.br,2024-11-06
0cfdae10-62a2-4581-bc80-0bcc94cfbd1e,Pedro Lucas Sales,1971-08-18,204.541.492-97,34049-243,Fonseca de Cassiano,PI,Brasil,M,+55 (011) 6358 1838,20454149297@example.com.br,2025-07-30
8d8842f1-e2eb-4832-8676-992182322c04,Mirella Souza,1928-02-15,613.951.442-31,83611-240,Cirino do Oeste,BA,Brasil,F,21 4989-1716,61395144231@example.com.br,2025-12-07
5af69f5b-35a6-4b3e-beef-b3b139cf5f29,Miguel Vargas,1955-10-03,532.024.235-31,89570-247,Aparecida de Almeida,AL,Brasil,F,+55 71 7476-7507,53202423531@example.com.br,2025-02-18
dd167b97-02ab-4ad7-8438-30cccc5cfe02,Gustavo Sousa,1932-10-30,113.359.412-97,49442560,Campos,PA,Brasil,F,11 8386-0622,11335941297@example.com.br,2025-05-22
481088c0-0fc7-46e4-8c7c-66d7d19152c6,Thomas Rocha,2005-12-28,032.634.379-22,30620-197,Garcia,SE,Brasil,F,(031) 1620-9721,03263437922@example.com.br,2024-08-01
c7281a26-76c1-43ab-811c-6da350321182,Helena Brito,1926-07-18,312.802.728-21,93570782,Cavalcante,CE,Brasil,F,+55 (011) 2646-3195,31280272821@example.com.br,2024-08-26
edde4641-e8e1-4523-adb3-66d987f5cf53,Nina das Neves,1962-03-14,152.190.618-90,67816892,da Cunha,BA,Brasil,F,+55 71 7442-4131,15219061890@example.com.br,2025-07-18
b78db523-9fe2-4089-83de-619dfefd312e,Isabel das Neves,1941-08-17,090.483.264-30,61543166,Moraes Grande,AC,Brasil,M,+55 (084) 0139 3864,09048326430@example.com.br,2024-10-11
6372969c-8d11-40f4-9c04-22b3c4a78160,Luiza Abreu,1966-05-30,614.683.624-84,02487-010,Araújo de Brito,MS,Brasil,F,84 0204-4891,61468362484@example.com.br,2026-04-09
